id,sequence,task,choices,response,response_type,domain,gender,age,premise_1,premise_2,conclusion
127,36,Some not;judges;brewers/Some;porters;brewers,All;judges;porters|All;porters;judges|Some;judges;porters|Some;porters;judges|Some not;judges;porters|Some not;porters;judges|No;judges;porters|No;porters;judges|NVC,Some not;judges;porters,single-choice,syllogistic,male,62,Some not;A;B,Some;C;B,Some not;A;C
127,37,No;bankers;teachers/All;teachers;golfers,All;bankers;golfers|All;golfers;bankers|Some;bankers;golfers|Some;golfers;bankers|Some not;bankers;golfers|Some not;golfers;bankers|No;bankers;golfers|No;golfers;bankers|NVC,Some not;bankers;golfers,single-choice,syllogistic,male,62,No;A;B,All;B;C,Some not;A;C
127,38,No;cleaners;auditors/Some;auditors;painters,All;cleaners;painters|All;painters;cleaners|Some;cleaners;painters|Some;painters;cleaners|Some not;cleaners;painters|Some not;painters;cleaners|No;cleaners;painters|No;painters;cleaners|NVC,Some not;cleaners;painters,single-choice,syllogistic,male,62,No;A;B,Some;B;C,Some not;A;C
127,39,Some not;novelists;travelers/Some not;analysts;novelists,All;travelers;analysts|All;analysts;travelers|Some;travelers;analysts|Some;analysts;travelers|Some not;travelers;analysts|Some not;analysts;travelers|No;travelers;analysts|No;analysts;travelers|NVC,Some not;travelers;analysts,single-choice,syllogistic,male,62,Some not;B;A,Some not;C;B,Some not;A;C
127,40,All;runners;chefs/No;scientists;runners,All;chefs;scientists|All;scientists;chefs|Some;chefs;scientists|Some;scientists;chefs|Some not;chefs;scientists|Some not;scientists;chefs|No;chefs;scientists|No;scientists;chefs|NVC,Some not;chefs;scientists,single-choice,syllogistic,male,62,All;B;A,No;C;B,Some not;A;C
127,41,Some not;buyers;cyclists/Some not;buyers;students,All;cyclists;students|All;students;cyclists|Some;cyclists;students|Some;students;cyclists|Some not;cyclists;students|Some not;students;cyclists|No;cyclists;students|No;students;cyclists|NVC,Some not;cyclists;students,single-choice,syllogistic,male,62,Some not;B;A,Some not;B;C,Some not;A;C
127,42,Some not;jugglers;investors/Some;investors;barbers,All;jugglers;barbers|All;barbers;jugglers|Some;jugglers;barbers|Some;barbers;jugglers|Some not;jugglers;barbers|Some not;barbers;jugglers|No;jugglers;barbers|No;barbers;jugglers|NVC,Some not;jugglers;barbers,single-choice,syllogistic,male,62,Some not;A;B,Some;B;C,Some not;A;C
127,43,Some;poets;miners/Some;skaters;miners,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|No;poets;skaters|No;skaters;poets|NVC,Some not;poets;skaters,single-choice,syllogistic,male,62,Some;A;B,Some;C;B,Some not;A;C
127,44,Some not;boxers;opticians/All;actuaries;opticians,All;boxers;actuaries|All;actuaries;boxers|Some;boxers;actuaries|Some;actuaries;boxers|Some not;boxers;actuaries|Some not;actuaries;boxers|No;boxers;actuaries|No;actuaries;boxers|NVC,Some not;boxers;actuaries,single-choice,syllogistic,male,62,Some not;A;B,All;C;B,Some not;A;C
127,45,Some;singers;tailors/No;pilots;tailors,All;singers;pilots|All;pilots;singers|Some;singers;pilots|Some;pilots;singers|Some not;singers;pilots|Some not;pilots;singers|No;singers;pilots|No;pilots;singers|NVC,Some not;singers;pilots,single-choice,syllogistic,male,62,Some;A;B,No;C;B,Some not;A;C
127,46,All;doctors;tellers/Some not;climbers;tellers,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors|No;doctors;climbers|No;climbers;doctors|NVC,Some not;doctors;climbers,single-choice,syllogistic,male,62,All;A;B,Some not;C;B,Some not;A;C
127,47,All;dentists;lifeguards/No;lifeguards;plumbers,All;dentists;plumbers|All;plumbers;dentists|Some;dentists;plumbers|Some;plumbers;dentists|Some not;dentists;plumbers|Some not;plumbers;dentists|No;dentists;plumbers|No;plumbers;dentists|NVC,Some not;dentists;plumbers,single-choice,syllogistic,male,62,All;A;B,No;B;C,Some not;A;C
127,48,Some;managers;models/Some not;managers;clerks,All;models;clerks|All;clerks;models|Some;models;clerks|Some;clerks;models|Some not;models;clerks|Some not;clerks;models|No;models;clerks|No;clerks;models|NVC,Some not;models;clerks,single-choice,syllogistic,male,62,Some;B;A,Some not;B;C,Some not;A;C
127,49,All;planners;surfers/Some not;artists;planners,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|No;surfers;artists|No;artists;surfers|NVC,Some not;surfers;artists,single-choice,syllogistic,male,62,All;B;A,Some not;C;B,Some not;A;C
127,50,No;painters;actors/No;workers;painters,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|Some not;actors;workers|Some not;workers;actors|No;actors;workers|No;workers;actors|NVC,Some not;actors;workers,single-choice,syllogistic,male,62,No;B;A,No;C;B,Some not;A;C
127,51,No;potters;sailors/All;potters;chemists,All;sailors;chemists|All;chemists;sailors|Some;sailors;chemists|Some;chemists;sailors|Some not;sailors;chemists|Some not;chemists;sailors|No;sailors;chemists|No;chemists;sailors|NVC,Some not;sailors;chemists,single-choice,syllogistic,male,62,No;B;A,All;B;C,Some not;A;C
127,52,Some not;athletes;lawyers/No;hunters;athletes,All;lawyers;hunters|All;hunters;lawyers|Some;lawyers;hunters|Some;hunters;lawyers|Some not;lawyers;hunters|Some not;hunters;lawyers|No;lawyers;hunters|No;hunters;lawyers|NVC,Some not;lawyers;hunters,single-choice,syllogistic,male,62,Some not;B;A,No;C;B,Some not;A;C
127,53,Some;climbers;therapists/No;therapists;skaters,All;climbers;skaters|All;skaters;climbers|Some;climbers;skaters|Some;skaters;climbers|Some not;climbers;skaters|Some not;skaters;climbers|No;climbers;skaters|No;skaters;climbers|NVC,Some not;climbers;skaters,single-choice,syllogistic,male,62,Some;A;B,No;B;C,Some not;A;C
127,54,No;soldiers;florists/All;editors;soldiers,All;florists;editors|All;editors;florists|Some;florists;editors|Some;editors;florists|Some not;florists;editors|Some not;editors;florists|No;florists;editors|No;editors;florists|NVC,Some not;florists;editors,single-choice,syllogistic,male,62,No;B;A,All;C;B,Some not;A;C
127,55,No;brokers;agents/No;brokers;secretaries,All;agents;secretaries|All;secretaries;agents|Some;agents;secretaries|Some;secretaries;agents|Some not;agents;secretaries|Some not;secretaries;agents|No;agents;secretaries|No;secretaries;agents|NVC,Some not;agents;secretaries,single-choice,syllogistic,male,62,No;B;A,No;B;C,Some not;A;C
127,56,Some;hikers;writers/All;drivers;hikers,All;writers;drivers|All;drivers;writers|Some;writers;drivers|Some;drivers;writers|Some not;writers;drivers|Some not;drivers;writers|No;writers;drivers|No;drivers;writers|NVC,Some not;writers;drivers,single-choice,syllogistic,male,62,Some;B;A,All;C;B,Some not;A;C
127,57,Some;mayors;swimmers/All;cooks;swimmers,All;mayors;cooks|All;cooks;mayors|Some;mayors;cooks|Some;cooks;mayors|Some not;mayors;cooks|Some not;cooks;mayors|No;mayors;cooks|No;cooks;mayors|NVC,Some not;mayors;cooks,single-choice,syllogistic,male,62,Some;A;B,All;C;B,Some not;A;C
127,58,Some;cashiers;waiters/No;cashiers;poets,All;waiters;poets|All;poets;waiters|Some;waiters;poets|Some;poets;waiters|Some not;waiters;poets|Some not;poets;waiters|No;waiters;poets|No;poets;waiters|NVC,Some not;waiters;poets,single-choice,syllogistic,male,62,Some;B;A,No;B;C,Some not;A;C
127,59,All;actors;nurses/Some;drillers;nurses,All;actors;drillers|All;drillers;actors|Some;actors;drillers|Some;drillers;actors|Some not;actors;drillers|Some not;drillers;actors|No;actors;drillers|No;drillers;actors|NVC,Some not;actors;drillers,single-choice,syllogistic,male,62,All;A;B,Some;C;B,Some not;A;C
127,60,Some;trainers;designers/No;architects;trainers,All;designers;architects|All;architects;designers|Some;designers;architects|Some;architects;designers|Some not;designers;architects|Some not;architects;designers|No;designers;architects|No;architects;designers|NVC,Some not;designers;architects,single-choice,syllogistic,male,62,Some;B;A,No;C;B,Some not;A;C
127,61,Some;scholars;farmers/Some not;assistants;scholars,All;farmers;assistants|All;assistants;farmers|Some;farmers;assistants|Some;assistants;farmers|Some not;farmers;assistants|Some not;assistants;farmers|No;farmers;assistants|No;assistants;farmers|NVC,Some not;farmers;assistants,single-choice,syllogistic,male,62,Some;B;A,Some not;C;B,Some not;A;C
127,62,Some;carpenters;divers/All;divers;linguists,All;carpenters;linguists|All;linguists;carpenters|Some;carpenters;linguists|Some;linguists;carpenters|Some not;carpenters;linguists|Some not;linguists;carpenters|No;carpenters;linguists|No;linguists;carpenters|NVC,Some not;carpenters;linguists,single-choice,syllogistic,male,62,Some;A;B,All;B;C,Some not;A;C
127,63,Some not;sculptors;bakers/All;bakers;gamblers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|NVC,Some not;sculptors;gamblers,single-choice,syllogistic,male,62,Some not;A;B,All;B;C,Some not;A;C
128,0,All;runners;scientists/Some;chefs;runners,All;scientists;chefs|All;chefs;scientists|Some;scientists;chefs|Some;chefs;scientists|Some not;scientists;chefs|Some not;chefs;scientists|No;scientists;chefs|No;chefs;scientists|NVC,Some;chefs;scientists,single-choice,syllogistic,female,50,All;B;A,Some;C;B,Some;C;A
128,1,No;joggers;riders/All;counselors;riders,All;joggers;counselors|All;counselors;joggers|Some;joggers;counselors|Some;counselors;joggers|Some not;joggers;counselors|Some not;counselors;joggers|No;joggers;counselors|No;counselors;joggers|NVC,No;counselors;joggers,single-choice,syllogistic,female,50,No;A;B,All;C;B,No;C;A
128,2,Some;cashiers;poets/All;cashiers;waiters,All;poets;waiters|All;waiters;poets|Some;poets;waiters|Some;waiters;poets|Some not;poets;waiters|Some not;waiters;poets|No;poets;waiters|No;waiters;poets|NVC,Some;waiters;poets,single-choice,syllogistic,female,50,Some;B;A,All;B;C,Some;C;A
128,3,All;florists;editors/All;editors;soldiers,All;florists;soldiers|All;soldiers;florists|Some;florists;soldiers|Some;soldiers;florists|Some not;florists;soldiers|Some not;soldiers;florists|No;florists;soldiers|No;soldiers;florists|NVC,Some;florists;soldiers,single-choice,syllogistic,female,50,All;A;B,All;B;C,Some;A;C
128,4,No;agents;brokers/All;agents;secretaries,All;brokers;secretaries|All;secretaries;brokers|Some;brokers;secretaries|Some;secretaries;brokers|Some not;brokers;secretaries|Some not;secretaries;brokers|No;brokers;secretaries|No;secretaries;brokers|NVC,NVC,single-choice,syllogistic,female,50,No;B;A,All;B;C,NVC;
128,5,Some;bakers;gamblers/All;sculptors;bakers,All;gamblers;sculptors|All;sculptors;gamblers|Some;gamblers;sculptors|Some;sculptors;gamblers|Some not;gamblers;sculptors|Some not;sculptors;gamblers|No;gamblers;sculptors|No;sculptors;gamblers|NVC,NVC,single-choice,syllogistic,female,50,Some;B;A,All;C;B,NVC;
128,6,Some not;porters;brewers/Some;judges;porters,All;brewers;judges|All;judges;brewers|Some;brewers;judges|Some;judges;brewers|Some not;brewers;judges|Some not;judges;brewers|No;brewers;judges|No;judges;brewers|NVC,NVC,single-choice,syllogistic,female,50,Some not;B;A,Some;C;B,NVC;
128,7,Some not;butchers;packers/No;butchers;tutors,All;packers;tutors|All;tutors;packers|Some;packers;tutors|Some;tutors;packers|Some not;packers;tutors|Some not;tutors;packers|No;packers;tutors|No;tutors;packers|NVC,NVC,single-choice,syllogistic,female,50,Some not;B;A,No;B;C,NVC;
128,8,No;painters;cleaners/Some;auditors;painters,All;cleaners;auditors|All;auditors;cleaners|Some;cleaners;auditors|Some;auditors;cleaners|Some not;cleaners;auditors|Some not;auditors;cleaners|No;cleaners;auditors|No;auditors;cleaners|NVC,Some not;auditors;cleaners,single-choice,syllogistic,female,50,No;B;A,Some;C;B,Some not;C;A
128,9,Some;analysts;novelists/Some not;novelists;travelers,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|No;analysts;travelers|No;travelers;analysts|NVC,NVC,single-choice,syllogistic,female,50,Some;A;B,Some not;B;C,NVC;
128,10,All;skaters;therapists/No;climbers;skaters,All;therapists;climbers|All;climbers;therapists|Some;therapists;climbers|Some;climbers;therapists|Some not;therapists;climbers|Some not;climbers;therapists|No;therapists;climbers|No;climbers;therapists|NVC,No;climbers;therapists,single-choice,syllogistic,female,50,All;B;A,No;C;B,No;C;A
128,11,Some not;climbers;doctors/Some not;climbers;tellers,All;doctors;tellers|All;tellers;doctors|Some;doctors;tellers|Some;tellers;doctors|Some not;doctors;tellers|Some not;tellers;doctors|No;doctors;tellers|No;tellers;doctors|NVC,NVC,single-choice,syllogistic,female,50,Some not;B;A,Some not;B;C,NVC;
128,12,Some not;linguists;divers/Some;divers;carpenters,All;linguists;carpenters|All;carpenters;linguists|Some;linguists;carpenters|Some;carpenters;linguists|Some not;linguists;carpenters|Some not;carpenters;linguists|No;linguists;carpenters|No;carpenters;linguists|NVC,NVC,single-choice,syllogistic,female,50,Some not;A;B,Some;B;C,NVC;
128,13,All;tailors;singers/Some;singers;pilots,All;tailors;pilots|All;pilots;tailors|Some;tailors;pilots|Some;pilots;tailors|Some not;tailors;pilots|Some not;pilots;tailors|No;tailors;pilots|No;pilots;tailors|NVC,Some;tailors;pilots,single-choice,syllogistic,female,50,All;A;B,Some;B;C,Some;A;C
128,14,All;scholars;farmers/Some not;farmers;assistants,All;scholars;assistants|All;assistants;scholars|Some;scholars;assistants|Some;assistants;scholars|Some not;scholars;assistants|Some not;assistants;scholars|No;scholars;assistants|No;assistants;scholars|NVC,Some not;scholars;assistants,single-choice,syllogistic,female,50,All;A;B,Some not;B;C,Some not;A;C
128,15,All;actuaries;boxers/Some;actuaries;opticians,All;boxers;opticians|All;opticians;boxers|Some;boxers;opticians|Some;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers|No;boxers;opticians|No;opticians;boxers|NVC,Some;boxers;opticians,single-choice,syllogistic,female,50,All;B;A,Some;B;C,Some;A;C
128,16,Some not;plumbers;dentists/All;lifeguards;plumbers,All;dentists;lifeguards|All;lifeguards;dentists|Some;dentists;lifeguards|Some;lifeguards;dentists|Some not;dentists;lifeguards|Some not;lifeguards;dentists|No;dentists;lifeguards|No;lifeguards;dentists|NVC,Some not;lifeguards;dentists,single-choice,syllogistic,female,50,Some not;B;A,All;C;B,Some not;C;A
128,17,Some not;actors;painters/No;painters;workers,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|Some not;actors;workers|Some not;workers;actors|No;actors;workers|No;workers;actors|NVC,NVC,single-choice,syllogistic,female,50,Some not;A;B,No;B;C,NVC;
128,18,No;hikers;writers/All;drivers;hikers,All;writers;drivers|All;drivers;writers|Some;writers;drivers|Some;drivers;writers|Some not;writers;drivers|Some not;drivers;writers|No;writers;drivers|No;drivers;writers|NVC,No;drivers;writers,single-choice,syllogistic,female,50,No;B;A,All;C;B,No;C;A
128,19,All;engineers;campers/No;campers;fencers,All;engineers;fencers|All;fencers;engineers|Some;engineers;fencers|Some;fencers;engineers|Some not;engineers;fencers|Some not;fencers;engineers|No;engineers;fencers|No;fencers;engineers|NVC,No;engineers;fencers,single-choice,syllogistic,female,50,All;A;B,No;B;C,No;A;C
128,20,All;clerks;managers/No;models;managers,All;clerks;models|All;models;clerks|Some;clerks;models|Some;models;clerks|Some not;clerks;models|Some not;models;clerks|No;clerks;models|No;models;clerks|NVC,No;clerks;models,single-choice,syllogistic,female,50,All;A;B,No;C;B,No;A;C
128,21,No;sailors;chemists/Some;sailors;potters,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|No;chemists;potters|No;potters;chemists|NVC,NVC,single-choice,syllogistic,female,50,No;B;A,Some;B;C,NVC;
128,22,All;dancers;boxers/Some not;dancers;typists,All;boxers;typists|All;typists;boxers|Some;boxers;typists|Some;typists;boxers|Some not;boxers;typists|Some not;typists;boxers|No;boxers;typists|No;typists;boxers|NVC,Some not;boxers;typists,single-choice,syllogistic,female,50,All;B;A,Some not;B;C,Some not;A;C
128,23,All;drillers;nurses/No;drillers;actors,All;nurses;actors|All;actors;nurses|Some;nurses;actors|Some;actors;nurses|Some not;nurses;actors|Some not;actors;nurses|No;nurses;actors|No;actors;nurses|NVC,No;nurses;actors,single-choice,syllogistic,female,50,All;B;A,No;B;C,No;A;C
128,24,Some not;students;buyers/All;cyclists;buyers,All;students;cyclists|All;cyclists;students|Some;students;cyclists|Some;cyclists;students|Some not;students;cyclists|Some not;cyclists;students|No;students;cyclists|No;cyclists;students|NVC,NVC,single-choice,syllogistic,female,50,Some not;A;B,All;C;B,NVC;
128,25,Some;architects;trainers/No;designers;trainers,All;architects;designers|All;designers;architects|Some;architects;designers|Some;designers;architects|Some not;architects;designers|Some not;designers;architects|No;architects;designers|No;designers;architects|NVC,Some not;architects;designers,single-choice,syllogistic,female,50,Some;A;B,No;C;B,Some not;A;C
128,26,Some;planners;surfers/Some not;planners;artists,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|No;surfers;artists|No;artists;surfers|NVC,NVC,single-choice,syllogistic,female,50,Some;B;A,Some not;B;C,NVC;
128,27,Some not;teachers;bankers/Some not;golfers;bankers,All;teachers;golfers|All;golfers;teachers|Some;teachers;golfers|Some;golfers;teachers|Some not;teachers;golfers|Some not;golfers;teachers|No;teachers;golfers|No;golfers;teachers|NVC,NVC,single-choice,syllogistic,female,50,Some not;A;B,Some not;C;B,NVC;
128,28,All;skaters;poets/Some not;miners;skaters,All;poets;miners|All;miners;poets|Some;poets;miners|Some;miners;poets|Some not;poets;miners|Some not;miners;poets|No;poets;miners|No;miners;poets|NVC,Some not;miners;poets,single-choice,syllogistic,female,50,All;B;A,Some not;C;B,Some not;C;A
128,29,Some not;athletes;hunters/No;lawyers;athletes,All;hunters;lawyers|All;lawyers;hunters|Some;hunters;lawyers|Some;lawyers;hunters|Some not;hunters;lawyers|Some not;lawyers;hunters|No;hunters;lawyers|No;lawyers;hunters|NVC,NVC,single-choice,syllogistic,female,50,Some not;B;A,No;C;B,NVC;
128,30,Some;swimmers;mayors/All;mayors;cooks,All;swimmers;cooks|All;cooks;swimmers|Some;swimmers;cooks|Some;cooks;swimmers|Some not;swimmers;cooks|Some not;cooks;swimmers|No;swimmers;cooks|No;cooks;swimmers|NVC,Some not;swimmers;cooks,single-choice,syllogistic,female,50,Some;A;B,All;B;C,Some not;A;C
128,31,Some;barbers;investors/No;investors;jugglers,All;barbers;jugglers|All;jugglers;barbers|Some;barbers;jugglers|Some;jugglers;barbers|Some not;barbers;jugglers|Some not;jugglers;barbers|No;barbers;jugglers|No;jugglers;barbers|NVC,Some not;jugglers;barbers,single-choice,syllogistic,female,50,Some;A;B,No;B;C,Some not;C;A
128,32,Some;teachers;golfers/Some;bankers;teachers,All;golfers;bankers|All;bankers;golfers|Some;golfers;bankers|Some;bankers;golfers|Some not;golfers;bankers|Some not;bankers;golfers|No;golfers;bankers|No;bankers;golfers|NVC,NVC,single-choice,syllogistic,female,50,Some;B;A,Some;C;B,NVC;
128,33,Some;fencers;campers/No;engineers;fencers,All;campers;engineers|All;engineers;campers|Some;campers;engineers|Some;engineers;campers|Some not;campers;engineers|Some not;engineers;campers|No;campers;engineers|No;engineers;campers|NVC,NVC,single-choice,syllogistic,female,50,Some;B;A,No;C;B,NVC;
128,34,Some;painters;cleaners/Some;painters;auditors,All;cleaners;auditors|All;auditors;cleaners|Some;cleaners;auditors|Some;auditors;cleaners|Some not;cleaners;auditors|Some not;auditors;cleaners|No;cleaners;auditors|No;auditors;cleaners|NVC,NVC,single-choice,syllogistic,female,50,Some;B;A,Some;B;C,NVC;
128,35,Some not;investors;jugglers/No;barbers;jugglers,All;investors;barbers|All;barbers;investors|Some;investors;barbers|Some;barbers;investors|Some not;investors;barbers|Some not;barbers;investors|No;investors;barbers|No;barbers;investors|NVC,NVC,single-choice,syllogistic,female,50,Some not;A;B,No;C;B,NVC;
128,36,All;linguists;carpenters/All;divers;carpenters,All;linguists;divers|All;divers;linguists|Some;linguists;divers|Some;divers;linguists|Some not;linguists;divers|Some not;divers;linguists|No;linguists;divers|No;divers;linguists|NVC,NVC,single-choice,syllogistic,female,50,All;A;B,All;C;B,NVC;
128,37,No;drivers;hikers/Some;hikers;writers,All;drivers;writers|All;writers;drivers|Some;drivers;writers|Some;writers;drivers|Some not;drivers;writers|Some not;writers;drivers|No;drivers;writers|No;writers;drivers|NVC,NVC,single-choice,syllogistic,female,50,No;A;B,Some;B;C,NVC;
128,38,Some not;soldiers;florists/Some;soldiers;editors,All;florists;editors|All;editors;florists|Some;florists;editors|Some;editors;florists|Some not;florists;editors|Some not;editors;florists|No;florists;editors|No;editors;florists|NVC,NVC,single-choice,syllogistic,female,50,Some not;B;A,Some;B;C,NVC;
128,39,Some not;potters;chemists/Some;sailors;chemists,All;potters;sailors|All;sailors;potters|Some;potters;sailors|Some;sailors;potters|Some not;potters;sailors|Some not;sailors;potters|No;potters;sailors|No;sailors;potters|NVC,NVC,single-choice,syllogistic,female,50,Some not;A;B,Some;C;B,NVC;
128,40,Some;secretaries;brokers/Some;brokers;agents,All;secretaries;agents|All;agents;secretaries|Some;secretaries;agents|Some;agents;secretaries|Some not;secretaries;agents|Some not;agents;secretaries|No;secretaries;agents|No;agents;secretaries|NVC,NVC,single-choice,syllogistic,female,50,Some;A;B,Some;B;C,NVC;
128,41,No;doctors;tellers/No;tellers;climbers,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors|No;doctors;climbers|No;climbers;doctors|NVC,NVC,single-choice,syllogistic,female,50,No;A;B,No;B;C,NVC;
128,42,Some;boxers;actuaries/Some not;opticians;boxers,All;actuaries;opticians|All;opticians;actuaries|Some;actuaries;opticians|Some;opticians;actuaries|Some not;actuaries;opticians|Some not;opticians;actuaries|No;actuaries;opticians|No;opticians;actuaries|NVC,NVC,single-choice,syllogistic,female,50,Some;B;A,Some not;C;B,NVC;
128,43,Some not;cooks;mayors/Some not;mayors;swimmers,All;cooks;swimmers|All;swimmers;cooks|Some;cooks;swimmers|Some;swimmers;cooks|Some not;cooks;swimmers|Some not;swimmers;cooks|No;cooks;swimmers|No;swimmers;cooks|NVC,NVC,single-choice,syllogistic,female,50,Some not;A;B,Some not;B;C,NVC;
128,44,Some not;dentists;plumbers/All;dentists;lifeguards,All;plumbers;lifeguards|All;lifeguards;plumbers|Some;plumbers;lifeguards|Some;lifeguards;plumbers|Some not;plumbers;lifeguards|Some not;lifeguards;plumbers|No;plumbers;lifeguards|No;lifeguards;plumbers|NVC,Some not;lifeguards;plumbers,single-choice,syllogistic,female,50,Some not;B;A,All;B;C,Some not;C;A
128,45,No;counselors;joggers/Some not;riders;joggers,All;counselors;riders|All;riders;counselors|Some;counselors;riders|Some;riders;counselors|Some not;counselors;riders|Some not;riders;counselors|No;counselors;riders|No;riders;counselors|NVC,NVC,single-choice,syllogistic,female,50,No;A;B,Some not;C;B,NVC;
128,46,No;skaters;miners/Some not;miners;poets,All;skaters;poets|All;poets;skaters|Some;skaters;poets|Some;poets;skaters|Some not;skaters;poets|Some not;poets;skaters|No;skaters;poets|No;poets;skaters|NVC,NVC,single-choice,syllogistic,female,50,No;A;B,Some not;B;C,NVC;
128,47,No;hunters;athletes/Some;lawyers;athletes,All;hunters;lawyers|All;lawyers;hunters|Some;hunters;lawyers|Some;lawyers;hunters|Some not;hunters;lawyers|Some not;lawyers;hunters|No;hunters;lawyers|No;lawyers;hunters|NVC,Some not;lawyers;hunters,single-choice,syllogistic,female,50,No;A;B,Some;C;B,Some not;C;A
128,48,No;scholars;farmers/All;farmers;assistants,All;scholars;assistants|All;assistants;scholars|Some;scholars;assistants|Some;assistants;scholars|Some not;scholars;assistants|Some not;assistants;scholars|No;scholars;assistants|No;assistants;scholars|NVC,No;scholars;assistants,single-choice,syllogistic,female,50,No;A;B,All;B;C,No;A;C
128,49,All;trainers;architects/All;designers;trainers,All;architects;designers|All;designers;architects|Some;architects;designers|Some;designers;architects|Some not;architects;designers|Some not;designers;architects|No;architects;designers|No;designers;architects|NVC,All;designers;architects,single-choice,syllogistic,female,50,All;B;A,All;C;B,All;C;A
128,50,No;butchers;packers/No;butchers;tutors,All;packers;tutors|All;tutors;packers|Some;packers;tutors|Some;tutors;packers|Some not;packers;tutors|Some not;tutors;packers|No;packers;tutors|No;tutors;packers|NVC,NVC,single-choice,syllogistic,female,50,No;B;A,No;B;C,NVC;
128,51,Some not;bakers;gamblers/All;gamblers;sculptors,All;bakers;sculptors|All;sculptors;bakers|Some;bakers;sculptors|Some;sculptors;bakers|Some not;bakers;sculptors|Some not;sculptors;bakers|No;bakers;sculptors|No;sculptors;bakers|NVC,Some not;bakers;sculptors,single-choice,syllogistic,female,50,Some not;A;B,All;B;C,Some not;A;C
128,52,No;scientists;chefs/No;runners;scientists,All;chefs;runners|All;runners;chefs|Some;chefs;runners|Some;runners;chefs|Some not;chefs;runners|Some not;runners;chefs|No;chefs;runners|No;runners;chefs|NVC,NVC,single-choice,syllogistic,female,50,No;B;A,No;C;B,NVC;
128,53,No;therapists;climbers/No;skaters;climbers,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|No;therapists;skaters|No;skaters;therapists|NVC,NVC,single-choice,syllogistic,female,50,No;A;B,No;C;B,NVC;
128,54,Some;pilots;tailors/All;singers;tailors,All;pilots;singers|All;singers;pilots|Some;pilots;singers|Some;singers;pilots|Some not;pilots;singers|Some not;singers;pilots|No;pilots;singers|No;singers;pilots|NVC,Some;pilots;singers,single-choice,syllogistic,female,50,Some;A;B,All;C;B,Some;A;C
128,55,No;clerks;models/Some not;managers;clerks,All;models;managers|All;managers;models|Some;models;managers|Some;managers;models|Some not;models;managers|Some not;managers;models|No;models;managers|No;managers;models|NVC,NVC,single-choice,syllogistic,female,50,No;B;A,Some not;C;B,NVC;
128,56,No;cashiers;waiters/Some not;cashiers;poets,All;waiters;poets|All;poets;waiters|Some;waiters;poets|Some;poets;waiters|Some not;waiters;poets|Some not;poets;waiters|No;waiters;poets|No;poets;waiters|NVC,NVC,single-choice,syllogistic,female,50,No;B;A,Some not;B;C,NVC;
128,57,All;actors;drillers/Some;nurses;drillers,All;actors;nurses|All;nurses;actors|Some;actors;nurses|Some;nurses;actors|Some not;actors;nurses|Some not;nurses;actors|No;actors;nurses|No;nurses;actors|NVC,Some;nurses;actors,single-choice,syllogistic,female,50,All;A;B,Some;C;B,Some;C;A
128,58,All;surfers;planners/Some not;artists;planners,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|No;surfers;artists|No;artists;surfers|NVC,NVC,single-choice,syllogistic,female,50,All;A;B,Some not;C;B,NVC;
128,59,Some;novelists;analysts/Some;travelers;analysts,All;novelists;travelers|All;travelers;novelists|Some;novelists;travelers|Some;travelers;novelists|Some not;novelists;travelers|Some not;travelers;novelists|No;novelists;travelers|No;travelers;novelists|NVC,NVC,single-choice,syllogistic,female,50,Some;A;B,Some;C;B,NVC;
128,60,Some;actors;painters/Some not;workers;painters,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|Some not;actors;workers|Some not;workers;actors|No;actors;workers|No;workers;actors|NVC,NVC,single-choice,syllogistic,female,50,Some;A;B,Some not;C;B,NVC;
